word1,word2,ppmi,cooc_n
aequor,umbra,0.8023657904104021,66
auctoritas,bonum,0.8023346673341949,54
auctoritas,singulus,0.8023346673341949,54
alienus,prouincia,0.8022280398764011,61
paucus,prouincia,0.8021149752598524,67
caesar,graeci,0.8020478759267199,37
animal,inimicus,0.8018715971707916,51
ciuis,iniuria,0.8018715971707914,68
iniuria,scelus,0.8018715971707914,68
contineo,orator,0.8018715971707914,34
appello,copia,0.8018391512338311,67
semen,tellus,0.8018057231876973,55
iudicium,oratio,0.8016553108068036,67
iudicium,reliquus,0.8016553108068036,67
intellego,sapio,0.8015817840981935,75
existimo,uoluptas,0.8014672299998954,43
coniunx,tellus,0.8014626111582547,62
auxilium,murus,0.8013508994240619,64
auctoritas,reperio,0.8013508994240619,48
graeci,uitium,0.8012029244611556,52
nolo,periculum,0.8011561616189016,81
regio,tertius,0.8010801766638861,81
altus,litus,0.8010801766638861,81
appello,consilium,0.8009272624210692,79
litus,sidus,0.8007714870488404,79
defendo,extremus,0.8007464539843331,84
mulier,oratio,0.8006963409408607,57
mulier,nauis,0.8006963409408607,57
mars,roma,0.8006243881418662,54
acies,mars,0.800624388141866,45
eques,pugno,0.8006112434782706,52
motus,regio,0.8004468644197926,77
roma,senatus,0.8004115089500033,61
fons,semen,0.8003842588403198,74
iudicium,periculum,0.8003842588403198,74
periculum,socius,0.8001362737181562,63
iudico,potestas,0.7999130240713204,73
existimo,reperio,0.7996132795255213,50
prouincia,scelus,0.7995158834783322,53
periculum,sapio,0.7994518578403687,67
intellego,respondeo,0.7994289307370924,80
murus,scelus,0.7993107763091178,65
iniuria,publicus,0.7992285901574382,69
eques,romanus,0.7991962156491231,66
ciuitas,copia,0.7991217582573311,60
exercitus,oportet,0.7990745093263294,52
iniuria,longe,0.798904072874045,79
campus,mars,0.7989002497837264,61
eques,numen,0.7988961406281165,49
animal,suscipio,0.798876088190993,50
caesar,romanus,0.7988631598592,76
filia,iniuria,0.7987708194925432,56
efficio,iniuria,0.7984518910892658,66
iniuria,uxor,0.7984518910892658,66
aequor,telum,0.7984053891943049,60
aequor,murus,0.7984053891943049,48
auctoritas,nauis,0.7984053891943049,36
auctoritas,extremus,0.798155107626236,47
orator,parum,0.7980366949031062,43
bonum,iudico,0.7976453269708088,74
imperator,pugno,0.7976019122875612,42
alienus,intellego,0.7975331955721934,85
contineo,iudico,0.7975278112529461,67
castra,reliquus,0.7975184711760771,49
graeci,secundus,0.7970840601503157,53
acies,eques,0.7969608642473037,46
ciuis,consul,0.7968168265091675,74
constituo,publicus,0.7967645232022789,76
constituo,motus,0.7967645232022789,76
iniuria,nauis,0.7966677692957644,50
auctoritas,consto,0.7965970704375215,52
claudo,motus,0.7965316129881133,81
ingens,murus,0.796509654029406,62
imperium,prouincia,0.7964515297014523,68
litus,saeuus,0.7964007109419272,78
auctoritas,uoluptas,0.7963987954294366,41
anima,episcopus,0.7961426970862737,14
mars,uictor,0.796097445146089,58
intellego,nolo,0.7958511093892087,90
imperator,uoluptas,0.7956363096891023,38
reperio,sententia,0.7956052581279826,83
graeci,ratio,0.7955834971577325,61
castra,claudo,0.795348880739064,65
cognosco,existimo,0.7952681889413411,63
orator,salus,0.7952681889413411,42
ordo,prouincia,0.7952420959720903,67
coepio,orator,0.7950792066106267,37
numen,uultus,0.7950726798984251,76
potestas,reliquus,0.7950664879287905,65
nauis,prouincia,0.7950664879287905,39
motus,saxum,0.7947206937182483,83
fortuna,prouincia,0.7946808342410182,61
iudico,littera,0.7946808342410182,61
bonum,periculum,0.7946217842455671,73
periculum,singulus,0.7946217842455671,73
uulnus,uultus,0.7945288173734626,91
castra,senatus,0.7944643163293295,50
diuido,reliquus,0.7944606109032888,66
malum,periculum,0.7943150514585398,77
numen,telum,0.7942714436625768,71
alienus,ciuitas,0.7941853518025092,71
existimo,potestas,0.7939975407398855,55
aequor,pius,0.7938731703647486,67
constituo,paulus,0.7937524727322873,68
castra,numen,0.7936719232609272,58
telum,uulnus,0.7935727943560964,85
accedo,appello,0.79332266303585,79
consilium,prouincia,0.7933033373104097,60
eques,nauis,0.7931171695727409,41
saeuus,tellus,0.7927503317109604,69
extremus,proximus,0.7926492437517138,84
prouincia,suscipio,0.7924555203880702,54
periculum,seruus,0.7924033705093069,78
filius,oratio,0.7922134189463842,70
bonum,oportet,0.7919321645499302,79
murus,uictor,0.7917777840015727,69
ciuitas,consto,0.7917777840015727,66
memoria,suscipio,0.7917777840015725,59
consto,imperator,0.7917777840015725,48
consto,orator,0.7917777840015725,36
casus,orator,0.7917777840015725,36
auctoritas,coepio,0.7915477138291553,53
curo,iniuria,0.7914690943865269,79
motus,spatium,0.791257395929018,82
animal,ciuitas,0.7911188053945298,37
constituo,iniuria,0.7909913112909593,62
efficio,oratio,0.7909370945867795,58
efficio,regio,0.7907759472171615,73
periculum,respondeo,0.7907477409920457,71
ciuitas,potestas,0.7906862794362294,67
murus,saxum,0.7906527135660032,65
numerus,periculum,0.7906402198909259,75
nauis,reliquus,0.7905313327633992,44
iudex,orator,0.7904949101886833,38
confero,imperator,0.7903981562821689,53
graeci,regio,0.7903607510310016,43
diuinus,reliquus,0.7903319508466787,59
existimo,parum,0.7902545544610511,64
oportet,respondeo,0.7901952547901471,77
graeci,motus,0.789963136711648,47
filia,imperator,0.7898021495097829,37
romanus,senatus,0.7897473264511907,72
istic,occido,0.7897473264511906,42
diuido,graeci,0.78962801606508,51
auxilium,orator,0.78956294367202,33
coniunx,litus,0.7894827878490572,69
alienus,graeci,0.7894794607650965,53
accedo,graeci,0.7894794607650965,53
iniuria,potestas,0.7894417242040249,73
auctoritas,cognosco,0.7890376391907051,60
ciuitas,diuinus,0.7889828131263805,61
appello,parum,0.7889782301014464,87
saxum,tellus,0.7888697485098317,67
telum,turbo,0.7887721172172019,79
diuersus,uulnus,0.7886994903644289,89
malum,uoluptas,0.7885412858384983,79
agmen,scelus,0.7883144862123425,58
constituo,suscipio,0.7882538335343702,76
litus,luna,0.7880324612714106,65
motus,uulnus,0.7880270276847815,86
littera,princeps,0.7879459298820953,81
exercitus,transeo,0.7878869226057436,61
agmen,uulnus,0.7878869226057436,61
animal,intellego,0.7877669909892494,44
animal,littera,0.7877669909892494,44
defendo,exercitus,0.7877536337018471,62
aequor,flamma,0.7875944730900895,64
proximus,reliquus,0.7875944730900895,64
bonum,exercitus,0.7874996009302537,64
prouincia,tertius,0.7873234336521924,56
reperio,transeo,0.7873064553132875,83
bonum,iniuria,0.7871740271035133,74
bonum,orator,0.7871740271035133,37
potestas,senatus,0.7870770978953117,66
periculum,praesto,0.7869715266269454,81
intellego,reperio,0.7869621619719624,72
diuinus,sententia,0.7867946284458276,83
cerno,semen,0.7867786067845413,73
fatum,iuuenis,0.7866820221735392,74
diuersus,periculum,0.7866653885562856,69
eques,iniuria,0.7864895643800084,46
eques,orator,0.7864895643800084,23
coepio,constituo,0.7863723654346648,81
scelus,socius,0.7860975415197082,76
proelium,pugno,0.785951295067586,72
iuuenis,senex,0.7859126645491747,85
caro,semen,0.7858224314128859,49
caro,periculum,0.7858224314128859,49
facile,inimicus,0.7856987379251904,80
alienus,iudico,0.7856987379251904,76
accedo,iudico,0.7856987379251904,76
ingens,proelium,0.7856987379251904,74
aequor,ferus,0.7856987379251902,68
accedo,reliquus,0.7856987379251902,68
consilium,uoluptas,0.7855413319749205,77
diuinus,uoluptas,0.7854274043188589,67
longe,reliquus,0.7852596599818025,69
auctoritas,praesens,0.7850495980127493,56
animal,sedes,0.7850495980127493,56
appello,tertius,0.7849518189311728,73
condo,semen,0.7848800723043545,74
acies,claudo,0.7847667714085269,65
eques,scelus,0.7845974162279703,55
eques,murus,0.7845974162279703,44
constituo,sententia,0.784518796785342,77
contineo,oportet,0.7844191472195654,71
aequor,membrum,0.7844191472195652,71
bonum,malum,0.784346313645904,103
existimo,nolo,0.7842095343737226,61
murus,telum,0.7838065897731523,64
inimicus,respondeo,0.7836805737689533,90
animal,bonum,0.7836425343220421,53
auctoritas,princeps,0.7836425343220421,53
parum,periculum,0.7835834156440287,83
spiritus,surgo,0.7834973061060192,77
aequor,surgo,0.7834973061060192,55
acies,semen,0.783456584519501,54
acies,periculum,0.783456584519501,54
auctoritas,ratio,0.78339259680512,63
contineo,paulus,0.783211174453389,73
alienus,periculum,0.7830356205057067,75
nauis,socius,0.78299676384146,56
reliquus,socius,0.78299676384146,56
copia,eques,0.7829580715985373,53
claudo,uultus,0.7828888365843265,84
inimicus,sententia,0.7825688449162628,87
iudicium,prouincia,0.7825688449162628,58
orator,sensus,0.7825688449162628,29
copia,nauis,0.7825140218576705,57
aequor,proelium,0.7825140218576705,57
acies,telum,0.7824899338884057,66
uitium,uoluptas,0.7823910829390816,75
animal,sidus,0.7820689698746119,50
claudo,pugno,0.7818869997999156,73
alienus,imperator,0.781784838604054,51
altus,premo,0.7816254125375544,98
iniuria,regio,0.7816015709411203,62
premo,unda,0.7814524470437393,94
defendo,uoluptas,0.781414996966026,72
iniuria,paucus,0.7813790767806741,84
existimo,paucus,0.7813790767806741,63
imperator,paucus,0.7813790767806741,56
periculum,praesens,0.7812429698911869,76
oratio,publicus,0.781163582759799,60
motus,reliquus,0.781163582759799,60
eques,equus,0.7810399596124439,61
periculum,princeps,0.7808284621132312,72
diuinus,gigno,0.780752313989865,66
diuinus,imperator,0.780752313989865,44
imperator,roma,0.780752313989865,44
ira,numen,0.7806237214351966,81
sidus,uultus,0.7806044834034473,89
flamma,litus,0.7805604464327096,80
imperator,princeps,0.7803943401181345,49
oro,periculum,0.7803653919498279,68
animal,turbo,0.7802974902262297,47
animal,saeculum,0.7802974902262297,47
iudico,publicus,0.7802860048184401,67
eques,paulus,0.7802590146293724,50
maior,prouincia,0.7802042186075497,66
imperator,nolo,0.7801027524210693,54
murus,numen,0.7800868086706204,56
consilium,iudico,0.780058110560389,75
periculum,salus,0.7799539539682987,81
defendo,oratio,0.7799433263545698,63
memoria,nauis,0.7799433263545698,42
contineo,singulus,0.7798618114821361,88
exercitus,praesens,0.7796564234692278,67
exercitus,metus,0.7796564234692278,64
exercitus,iudicium,0.7796564234692278,64
coepio,exercitus,0.7796564234692278,63
agmen,flamma,0.7796564234692278,62
agmen,iuuenis,0.7796564234692278,57
efficio,exercitus,0.7796564234692278,56
episcopus,exercitus,0.7796564234692278,9
confero,periculum,0.7794999656733991,77
iniuria,metus,0.7793308496424874,74
castra,coniunx,0.7792548976658007,60
ciuis,publicus,0.7789873033372037,81
flumen,numen,0.7789432979685414,76
graeci,parum,0.7788258586374284,58
intellego,potestas,0.7788179768329682,79
murus,uulnus,0.7787577085709558,67
appello,publicus,0.7786093029547025,69
efficio,murus,0.7784911485267278,62
casus,sensus,0.7783547636694319,74
alienus,oportet,0.7783186306275679,81
fons,luna,0.7782491837717465,77
episcopus,frater,0.7782399926375143,17
diuinus,paulus,0.7781515322898076,72
efficio,iudico,0.7781515322898075,64
furor,numen,0.7780821304182424,65
auctoritas,probo,0.7779789846230866,61
regio,spatium,0.7779483422047845,74
alienus,uoluptas,0.7779367325897013,77
orator,uoluptas,0.7779367325897012,28
dubius,reliquus,0.7778246814942846,69
animal,castra,0.7778045710881543,39
bonum,facile,0.7777935584180772,84
consilium,reperio,0.7776954396444189,89
facile,respondeo,0.7776015276925711,82
claudo,coniunx,0.7774834180174188,72
istic,mulier,0.7774394787765936,38
appello,maior,0.7774174077003705,86
diuersus,graeci,0.7773999351104953,48
constituo,respondeo,0.7773714045756887,79
nego,orator,0.7772496834386629,45
contineo,defendo,0.7771789845804199,85
auctoritas,tertius,0.7771789845804199,51
animal,uictor,0.7771789845804199,51
animal,memoria,0.7771789845804199,34
existimo,ostendo,0.7770920666048589,61
furor,sedeo,0.7769826250848256,81
carmen,litus,0.7769826250848256,81
animal,natura,0.776791912773768,63
copia,publicus,0.7766489024052726,78
copia,oportet,0.7766489024052725,68
extremus,graeci,0.7766489024052725,44
auctoritas,communis,0.7763382951656268,58
coniunx,mars,0.7762199939706467,49
iudicium,iudico,0.7761964974540042,73
christus,suscipio,0.7761191010683768,51
acies,uulnus,0.7760832792257486,69
ferrum,furor,0.7760788744584687,79
furor,uictor,0.7760788744584687,79
appello,occido,0.7760484820930289,70
pugno,socius,0.7759627371840803,70
eques,saxum,0.7759393534848558,55
imperator,ratio,0.7759243021975942,58
furor,tellus,0.7758123499366353,61
inimicus,prouincia,0.7756484020716893,54
acies,luna,0.7756484020716888,57
bonum,intellego,0.7755234098835381,80
male,periculum,0.7754884148703238,75
facile,uoluptas,0.7753359508896439,64
alienus,inimicus,0.7752274380578951,95
accedo,iniuria,0.7752274380578951,76
accedo,orator,0.7752274380578951,38
animal,saxum,0.7751485270300379,48
episcopus,exemplum,0.7748487219011246,15
alienus,facile,0.7742700421015676,87
episcopus,oportet,0.7741949134437058,11
eques,frango,0.7741334212026896,62
iuuenis,uultus,0.7740782069021718,84
consto,iudico,0.7740782069021718,70
acies,ferrum,0.7740782069021718,70
altus,tellus,0.7740782069021718,70
diuinus,memoria,0.7740782069021718,56
animal,prouincia,0.7740367981773475,31
iniuria,oro,0.7739107821731483,69
facile,nauis,0.7738642802781875,56
acies,saxum,0.7738318711452911,66
filia,istic,0.7738318711452911,33
efficio,memoria,0.7737592784988944,55
oratio,uxor,0.7735453518749101,57
imperator,regio,0.7735043607085008,41
durus,numen,0.7734201173124312,78
consul,littera,0.7733782535371501,66
littera,paulus,0.7733782535371501,66
ciuitas,efficio,0.7733459699581896,59
auctoritas,conuenio,0.7733352899058569,57
animal,conuenio,0.7733352899058569,57
eques,uersus,0.7732578191703887,61
ciuitas,consilium,0.7732165787436724,69
furor,iuuenis,0.7730763701177606,73
efficio,periculum,0.7729852846522054,63
reliquus,species,0.7726528930918906,60
felix,litus,0.7725282747354453,80
inimicus,reliquus,0.7723750767267199,61
agmen,cursus,0.7723303833771549,68
dubius,exercitus,0.7722214449817099,67
acies,flumen,0.7721334599642445,71
agmen,ira,0.772109217833845,66
contineo,efficio,0.7720186340211103,77
exercitus,numerus,0.7719935507236587,65
agmen,uarius,0.7719935507236587,65
eques,existimo,0.7718907649588558,34
graeci,mulier,0.7718417032637642,43
aequor,carmen,0.7715941317436484,64
graeci,praesto,0.771514102933234,56
consto,exercitus,0.7714931128300669,61
agmen,dexter,0.7714931128300669,61
exercitus,uictor,0.7714931128300669,61
agmen,transeo,0.7713576206545328,60
animal,uarius,0.7713244305916345,54
castra,miles,0.7712744202485758,73
inimicus,reperio,0.7712138050038235,81
bonum,sapio,0.7712037487390215,88
bonum,istic,0.7712037487390215,44
agmen,motus,0.7710726797778363,58
graeci,officium,0.7709925905354951,54
auxilium,uictor,0.7709126455376109,83
accedo,oratio,0.7708836521400496,67
alienus,reliquus,0.7708836521400496,67
memoria,paucus,0.770871099182259,71
praesens,prouincia,0.77066086056065,60
exemplum,periculum,0.7705843231146672,78
casus,eques,0.7704550145327514,58
furor,saeuus,0.7704252245386664,76
contingo,motus,0.7703292405940891,81
abeo,istic,0.7703292405940889,45
consilium,facile,0.770313819085711,86
existimo,uitium,0.7702810141225697,55
altus,castra,0.7702715787806089,69
periculum,uictor,0.7702715787806089,69
castra,uictor,0.7702715787806089,69
exercitus,regio,0.7702666831193886,53
existimo,filius,0.7701463249177057,58
consilium,senatus,0.7700464751461424,68
numerus,senatus,0.7700464751461424,68
facile,uitium,0.7699503809570513,84
litus,semen,0.7698651573159615,60
castra,pugno,0.7698651573159615,60
mare,nauis,0.7698320167502489,72
alienus,bonum,0.7698253887689003,100
diuinus,sensus,0.7697832826192909,68
oportet,sententia,0.769639096907845,73
ordo,reliquus,0.7694514268312879,74
casus,dolor,0.7693049281495141,99
defendo,intellego,0.7693049281495141,77
defendo,paulus,0.7693049281495141,77
auctoritas,ostendo,0.7692208273967627,58
beatus,sensus,0.7692175117413984,62
animal,regio,0.7688985066848664,44
appello,potestas,0.7688224370012893,73
consilium,memoria,0.7686107247200381,64
semen,sensus,0.768530934302825,56
altus,saxum,0.7685209218373051,85
eques,occido,0.7684245569823694,56
numen,uictor,0.7684044328162638,74
ira,mars,0.7683635259236448,61
arbor,contingo,0.7683069952133211,76
graeci,paucus,0.7683069952133211,57
auctoritas,maior,0.7682756477422756,60
numen,tristis,0.7682012014366395,80
furor,turbo,0.7680936776675795,72
litus,subeo,0.7679816642258495,79
extremus,spatium,0.7679152224365178,76
proelium,telum,0.7679152224365178,76
mensis,secundus,0.7677502628857921,85
consul,existimo,0.7676802324225123,45
carmen,sidus,0.767680232422512,90
iudicium,paulus,0.767680232422512,80
intellego,iudicium,0.767680232422512,80
coepio,iniuria,0.767680232422512,72
auctor,imperator,0.767680232422512,56
fortuna,orator,0.767680232422512,38
orator,uxor,0.767680232422512,32
episcopus,recipio,0.767680232422512,15
graeci,nolo,0.7676802324225118,55
communis,graeci,0.7676802324225118,55
copia,socius,0.7674322473003484,72
proelium,socius,0.7674322473003484,72
prouincia,transeo,0.7673495992569942,54
nauis,senatus,0.7672744705991321,44
reliquus,senatus,0.7672744705991321,44
conuenio,iudico,0.7672224617576172,78
ciuis,iudico,0.7672224617576172,65
luna,sol,0.7671737750807166,94
defendo,memoria,0.7670851714112009,60
arbor,litus,0.7668302536208075,70
imperator,praesens,0.7667469612395136,51
appello,bonum,0.7665547399007778,74
appello,singulus,0.7665547399007778,74
appello,ciuis,0.7664372241829153,67
humanus,periculum,0.7664278841060461,76
oportet,periculum,0.7664278841060461,57
imperator,murus,0.7663206129064725,35
iudico,nauis,0.7663170746428046,48
acies,reliquus,0.7663170746428046,48
